Time,Channel A,Channel B
(us),(V),(V)

3.61729396,1.06545300,0.04398376
3.61929396,1.10989800,0.00000000
3.62129396,1.10989800,0.04398376
3.62329396,1.06545300,0.00000000
3.62529396,1.10989800,0.00000000
3.62729396,1.10989800,0.00000000
3.62929396,1.06545300,0.00000000
3.63129396,1.10989800,0.00000000
3.63329396,1.10989800,0.00000000
3.63529396,1.10989800,0.00000000
3.63729396,1.06545300,0.04398376
3.63929396,1.10989800,0.00000000
3.64129396,1.10989800,0.00000000
3.64329396,1.06545300,0.00000000
3.64529396,1.10989800,-0.04398376
3.64729396,1.06545300,0.04398376
3.64929396,1.10989800,0.00000000
3.65129396,1.10989800,0.00000000
3.65329396,1.10989800,0.00000000
3.65529396,1.10989800,0.00000000
3.65729396,1.10989800,0.00000000
3.65929396,1.10989800,0.00000000
3.66129396,1.10989800,0.00000000
3.66329396,1.06545300,0.00000000
3.66529396,1.06545300,0.00000000
3.66729396,1.10989800,0.00000000
3.66929396,1.10989800,0.00000000
3.67129396,1.10989800,0.00000000
3.67329396,1.06545300,0.00000000
3.67529396,1.06545300,0.04398376
3.67729396,1.10989800,0.00000000
3.67929396,1.10989800,0.00000000
3.68129396,1.10989800,0.00000000
3.68329396,1.06545300,0.00000000
3.68529396,1.10989800,0.00000000
3.68729396,1.10989800,0.00000000
3.68929396,1.06545300,0.00000000
3.69129396,1.10989800,0.00000000
3.69329396,1.06545300,0.00000000
3.69529396,1.06545300,0.00000000
3.69729396,1.06545300,0.00000000
3.69929396,1.06545300,0.00000000
3.70129396,1.06545300,0.00000000
3.70329396,1.06545300,0.00000000
3.70529396,1.06545300,0.00000000
3.70729396,1.06545300,0.00000000
3.70929396,1.06545300,0.00000000
3.71129396,1.06545300,0.00000000
3.71329396,1.06545300,0.00000000
3.71529396,1.06545300,0.00000000
3.71729396,1.06545300,0.00000000
3.71929396,1.10989800,0.00000000
3.72129396,1.10989800,0.00000000
3.72329396,1.10989800,0.00000000
3.72529396,1.10989800,0.04398376
3.72729396,1.06545300,0.00000000
3.72929396,1.10989800,0.00000000
3.73129396,1.10989800,0.00000000
3.73329396,1.10989800,0.00000000
3.73529396,1.06545300,0.00000000
3.73729396,1.10989800,0.00000000
3.73929396,1.10989800,0.00000000
3.74129396,1.10989800,0.00000000
3.74329395,1.10989800,0.00000000
3.74529395,1.10989800,0.00000000
3.74729395,1.10989800,0.04398376
3.74929395,1.10989800,0.00000000
3.75129395,1.10989800,0.04398376
3.75329395,1.10989800,0.00000000
3.75529395,1.10989800,0.04398376
3.75729395,1.10989800,0.00000000
3.75929395,1.10989800,0.00000000
3.76129395,1.10989800,0.00000000
3.76329395,1.10989800,0.00000000
3.76529395,1.10989800,0.00000000
3.76729395,1.10989800,0.00000000
3.76929395,1.15418900,0.04398376
3.77129395,1.06545300,0.04398376
3.77329395,1.10989800,0.00000000
3.77529395,1.10989800,0.04398376
3.77729395,1.10989800,0.00000000
3.77929395,1.10989800,0.00000000
3.78129395,1.10989800,0.00000000
3.78329395,1.10989800,0.00000000
3.78529395,1.06545300,0.00000000
3.78729395,1.06545300,0.00000000
3.78929395,1.10989800,0.04398376
3.79129395,1.10989800,0.00000000
3.79329395,1.10989800,0.00000000
3.79529395,1.06545300,0.00000000
3.79729395,1.06545300,0.00000000
3.79929395,1.06545300,0.00000000
3.80129395,1.10989800,0.00000000
3.80329395,1.10989800,0.00000000
3.80529395,1.10989800,0.00000000
3.80729395,1.06545300,0.00000000
3.80929395,1.10989800,0.00000000
3.81129395,1.10989800,0.00000000
3.81329395,1.06545300,0.00000000
3.81529395,1.06545300,0.00000000
3.81729395,1.06545300,0.00000000
3.81929395,1.10989800,0.00000000
3.82129395,1.10989800,0.00000000
3.82329395,1.10989800,-0.04398376
3.82529395,1.06545300,0.00000000
3.82729395,1.10989800,0.00000000
3.82929395,1.10989800,0.00000000
3.83129395,1.06545300,0.00000000
3.83329395,1.06545300,0.00000000
3.83529395,1.06545300,0.00000000
3.83729395,1.10989800,0.00000000
3.83929395,1.10989800,0.00000000
3.84129395,1.06545300,0.00000000
3.84329395,1.06545300,0.00000000
3.84529395,1.10989800,0.00000000
3.84729395,1.10989800,0.00000000
3.84929395,1.10989800,0.00000000
3.85129395,1.10989800,0.00000000
3.85329395,1.10989800,0.00000000
3.85529395,1.06545300,0.00000000
3.85729395,1.10989800,0.04398376
3.85929395,1.10989800,0.00000000
3.86129395,1.10989800,0.00000000
3.86329395,1.06545300,0.04398376
3.86529395,1.10989800,0.00000000
3.86729395,1.10989800,0.00000000
3.86929395,1.10989800,0.00000000
3.87129395,1.10989800,0.00000000
3.87329395,1.06545300,0.00000000
3.87529395,1.10989800,0.00000000
3.87729395,1.06545300,0.00000000
3.87929395,1.10989800,0.00000000
3.88129395,1.10989800,0.04398376
3.88329395,1.06545300,0.00000000
3.88529395,1.10989800,0.04398376
3.88729395,1.10989800,0.00000000
3.88929395,1.10989800,0.00000000
3.89129395,1.10989800,0.00000000
3.89329395,1.06545300,0.00000000
3.89529395,1.10989800,0.00000000
3.89729395,1.10989800,0.00000000
3.89929395,1.10989800,0.00000000
3.90129395,1.10989800,0.00000000
3.90329395,1.10989800,0.00000000
3.90529395,1.06545300,0.00000000
3.90729395,1.10989800,0.00000000
3.90929395,1.06545300,0.00000000
3.91129395,1.10989800,0.00000000
3.91329395,1.10989800,0.00000000
3.91529395,1.10989800,0.00000000
3.91729395,1.10989800,-0.04398376
3.91929395,1.06545300,0.00000000
3.92129395,1.10989800,0.00000000
3.92329395,1.10989800,0.00000000
3.92529395,1.06545300,0.00000000
3.92729395,1.10989800,0.00000000
3.92929395,1.10989800,0.00000000
3.93129395,1.10989800,0.00000000
3.93329395,1.10989800,0.00000000
3.93529395,1.06545300,0.00000000
3.93729395,1.10989800,0.00000000
3.93929395,1.10989800,0.00000000
3.94129395,1.10989800,0.00000000
3.94329395,1.06545300,0.00000000
3.94529395,1.10989800,0.00000000
3.94729395,1.06545300,0.00000000
3.94929395,1.10989800,0.00000000
3.95129395,1.06545300,0.00000000
3.95329395,1.06545300,0.00000000
3.95529395,1.10989800,0.00000000
3.95729395,1.06545300,0.00000000
3.95929395,1.10989800,0.00000000
3.96129395,1.10989800,0.00000000
3.96329395,1.06545300,0.00000000
3.96529395,1.10989800,-0.04398376
3.96729395,1.10989800,0.00000000
3.96929395,1.10989800,0.00000000
3.97129395,1.10989800,0.04398376
3.97329395,1.10989800,0.00000000
3.97529395,1.10989800,0.00000000
3.97729395,1.10989800,0.00000000
3.97929395,1.10989800,0.00000000
3.98129395,1.10989800,0.00000000
3.98329395,1.10989800,0.00000000
3.98529395,1.10989800,0.00000000
3.98729395,1.10989800,0.00000000
3.98929395,1.10989800,0.00000000
3.99129395,1.10989800,0.00000000
3.99329395,1.10989800,0.00000000
3.99529395,1.10989800,0.00000000
3.99729395,1.10989800,0.00000000
3.99929395,1.06545300,0.04398376
4.00129395,1.10989800,0.00000000
4.00329395,1.10989800,0.00000000
4.00529395,1.06545300,0.00000000
4.00729395,1.10989800,0.00000000
4.00929395,1.10989800,0.00000000
4.01129395,1.10989800,0.00000000
4.01329395,1.10989800,0.00000000
4.01529395,1.10989800,0.00000000
4.01729395,1.10989800,0.00000000
4.01929395,1.10989800,0.00000000
4.02129395,1.10989800,0.00000000
4.02329395,1.10989800,0.00000000
4.02529395,1.10989800,0.00000000
4.02729395,1.10989800,0.00000000
4.02929395,1.10989800,0.00000000
4.03129395,1.10989800,0.00000000
4.03329395,1.10989800,0.00000000
4.03529395,1.10989800,0.00000000
4.03729395,1.10989800,0.00000000
4.03929395,1.10989800,0.00000000
4.04129395,1.10989800,0.04398376
4.04329395,1.10989800,0.00000000
4.04529395,1.10989800,0.00000000
4.04729395,1.10989800,0.00000000
4.04929395,1.10989800,0.00000000
4.05129395,1.10989800,0.00000000
4.05329395,1.10989800,0.00000000
